Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
rafa e paulo,2022-04-20 00:50:14,00:00:04,Autoplayed: user action: None; ,Temporada 6 (Trailer): Better Call Saul,TRAILER,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:00:04,Not latest view,BR (Brazil)
rafa e paulo,2022-04-19 23:28:44,00:47:55,Autoplayed: user action: Unspecified; ,As 24 Personalidades de Billy Milligan: Minissérie: A era de ouro (Episódio 3),,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:50:32,Not latest view,BR (Brazil)
rafa e paulo,2022-04-19 23:27:17,00:00:54,Autoplayed: user action: None; ,Minissérie (Clipe): Anatomia de um Escândalo,HOOK,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:00:54,Not latest view,BR (Brazil)
rafa e paulo,2022-04-19 23:26:56,00:00:08,Autoplayed: user action: None; ,Better Call Saul: Season 3_hook_primary_16x9,HOOK,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:00:08,Not latest view,BR (Brazil)
rafa e paulo,2022-04-19 23:26:35,00:00:04,,As 24 Personalidades de Billy Milligan: Minissérie: A era de ouro (Episódio 3),,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:03:17,Not latest view,BR (Brazil)
rafa e paulo,2022-04-19 23:23:48,00:01:07,,As 24 Personalidades de Billy Milligan: Minissérie: A era de ouro (Episódio 3),,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:03:15,Not latest view,BR (Brazil)
rafa e paulo,2022-04-19 22:53:39,00:01:23,Autoplayed: user action: User_Interaction; ,As 24 Personalidades de Billy Milligan: Minissérie: A era de ouro (Episódio 3),,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:02:08,Not latest view,BR (Brazil)
rafa e paulo,2022-04-19 22:53:23,00:00:07,Autoplayed: user action: None; ,Temporada 6 (Trailer): Better Call Saul,TRAILER,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:00:07,Not latest view,BR (Brazil)
rafa e paulo,2022-04-19 03:13:41,00:00:16,Autoplayed: user action: None; ,Temporada 5 (Trailer): Better Call Saul,TRAILER,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:00:16,Not latest view,BR (Brazil)
rafa e paulo,2022-04-18 23:53:06,00:56:21,,As 24 Personalidades de Billy Milligan: Minissérie: Os monstros dentro de mim (Episódio 2),,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:57:09,00:57:09,BR (Brazil)
rafa e paulo,2022-04-18 22:49:01,00:57:53,,As 24 Personalidades de Billy Milligan: Minissérie: O estuprador do campus (Episódio 1),,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:56:58,Not latest view,BR (Brazil)
rafa e paulo,2022-04-18 22:48:49,00:00:09,Autoplayed: user action: None; ,Minissérie (Clipe): As 24 Personalidades de Billy Milligan,HOOK,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:00:09,00:00:09,BR (Brazil)
rafa e paulo,2022-04-17 02:28:25,00:17:21,,F1: Dirigir para Viver: Temporada 2: Apaguem as luzes (Episódio 1),,DefaultWidevineAndroidPhone,00:17:21,00:17:21,BR (Brazil)
rafa e paulo,2022-04-16 20:16:52,00:00:07,Autoplayed: user action: None; ,Trailer: Onde Eu Moro,TRAILER,Xiaomi M19 Set Top Box,00:00:07,00:00:07,BR (Brazil)
rafa e paulo,2022-04-16 20:03:23,00:10:00,,The Family - Democracia Ameaçada: Minissérie: Infiltrado (Episódio 1),,Xiaomi M19 Set Top Box,00:10:00,00:10:00,BR (Brazil)
rafa e paulo,2022-04-16 20:02:59,00:00:11,Autoplayed: user action: None; ,The Family - Democracia Ameaçada (Trailer),TRAILER,Xiaomi M19 Set Top Box,00:00:11,Not latest view,BR (Brazil)
rafa e paulo,2022-04-16 17:58:20,00:04:35,Autoplayed: user action: User_Interaction; ,Escolha ou Morra,,Xiaomi M19 Set Top Box,00:09:59,00:09:59,BR (Brazil)
rafa e paulo,2022-04-16 01:48:35,00:00:11,Autoplayed: user action: None; ,Minissérie (Trailer): Anatomia de um Escândalo,TRAILER,Xiaomi M19 Set Top Box,00:00:11,Not latest view,BR (Brazil)
rafa e paulo,2022-04-16 01:48:27,00:00:04,Autoplayed: user action: None; ,Trailer: Escolha ou Morra,TRAILER,Xiaomi M19 Set Top Box,00:00:04,00:00:04,BR (Brazil)
rafa e paulo,2022-04-16 01:47:48,00:00:06,Autoplayed: user action: None; ,Minissérie (Trailer): Anatomia de um Escândalo,TRAILER,Xiaomi M19 Set Top Box,00:00:06,Not latest view,BR (Brazil)
rafa e paulo,2022-04-16 01:47:05,00:00:29,Autoplayed: user action: None; ,Teaser: Metal Lords,TEASER_TRAILER,Xiaomi M19 Set Top Box,00:00:29,00:00:29,BR (Brazil)
rafa e paulo,2022-04-15 22:12:17,00:05:25,,Escolha ou Morra,,Xiaomi M19 Set Top Box,00:05:25,Not latest view,BR (Brazil)
rafa e paulo,2022-04-15 22:10:00,00:02:10,,Trailer: Escolha ou Morra,TRAILER,Xiaomi M19 Set Top Box,00:02:10,Not latest view,BR (Brazil)
rafa e paulo,2022-04-15 11:50:53,00:00:01,Autoplayed: user action: None; ,Better Call Saul: Temporada 1: Uno (Episódio 1),,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:18:08,Not latest view,BR (Brazil)
rafa e paulo,2022-04-15 09:24:57,00:00:03,Autoplayed: user action: None; ,F1: Dirigir para Viver: Temporada 2: Apaguem as luzes (Episódio 1),,Xiaomi M19 Set Top Box,00:00:08,Not latest view,BR (Brazil)
rafa e paulo,2022-04-15 08:53:40,00:31:15,,F1: Dirigir para Viver: Temporada 1: Cruzando a linha de chegada (Episódio 10),,Xiaomi M19 Set Top Box,00:31:23,00:31:23,BR (Brazil)
rafa e paulo,2022-04-15 08:23:04,00:30:33,,F1: Dirigir para Viver: Temporada 1: Estrelas e listras (Episódio 9),,Xiaomi M19 Set Top Box,00:30:37,00:30:37,BR (Brazil)
rafa e paulo,2022-04-15 08:02:07,00:19:27,,F1: Dirigir para Viver: Temporada 1: A nova geração (Episódio 8),,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:37:24,Not latest view,BR (Brazil)
rafa e paulo,2022-04-15 08:01:58,00:00:05,Autoplayed: user action: None; ,Temporada 3 (Clipe): F1: Dirigir para Viver,HOOK,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:00:05,00:00:05,BR (Brazil)
rafa e paulo,2022-04-15 07:43:21,00:39:40,,F1: Dirigir para Viver: Temporada 1: A nova geração (Episódio 8),,Xiaomi M19 Set Top Box,00:39:40,00:39:40,BR (Brazil)
rafa e paulo,2022-04-15 07:43:05,00:00:12,Autoplayed: user action: None; ,Temporada 3 (Clipe): F1: Dirigir para Viver,HOOK,Xiaomi M19 Set Top Box,00:00:12,Not latest view,BR (Brazil)
rafa e paulo,2022-04-15 07:40:54,00:00:36,Autoplayed: user action: None; ,Minissérie (Clipe): Os Parques Nacionais Mais Fascinantes do Mundo,HOOK,Xiaomi M19 Set Top Box,00:00:36,00:00:36,BR (Brazil)
rafa e paulo,2022-04-12 01:05:01,00:03:04,,Temporada 2 (Trailer): Bridgerton,TRAILER,Xiaomi M19 Set Top Box,00:03:04,00:03:04,BR (Brazil)
rafa e paulo,2022-04-12 01:02:39,00:02:20,,Trailer: Ainda Estou Aqui,TRAILER,Xiaomi M19 Set Top Box,00:02:20,00:02:20,BR (Brazil)
rafa e paulo,2022-04-12 01:00:22,00:02:15,,O Caso Rachel Dolezal (Trailer),TRAILER,Xiaomi M19 Set Top Box,00:02:15,Not latest view,BR (Brazil)
rafa e paulo,2022-04-12 00:20:12,00:40:07,,Moradores Indesejados: Temporada 1: Procura-se colega de casa – Parte 2 (Episódio 5),,Xiaomi M19 Set Top Box,00:40:07,00:40:07,BR (Brazil)
rafa e paulo,2022-04-12 00:13:35,00:00:03,,Moradores Indesejados: Temporada 1: Procura-se colega de casa – Parte 2 (Episódio 5),,Xiaomi M19 Set Top Box,00:00:07,Not latest view,BR (Brazil)
rafa e paulo,2022-04-11 23:35:42,00:37:48,,Moradores Indesejados: Temporada 1: Procura-se colega de casa – Parte 1 (Episódio 4),,Xiaomi M19 Set Top Box,00:37:49,00:37:49,BR (Brazil)
rafa e paulo,2022-04-11 23:35:25,00:00:01,Autoplayed: user action: None; ,Moradores Indesejados: Temporada 1: Pode me chamar de vovó (Episódio 1),,Xiaomi M19 Set Top Box,00:00:01,00:00:01,BR (Brazil)
rafa e paulo,2022-04-11 18:59:10,00:02:03,,Trailer: Disque Prazer,TRAILER,Xiaomi M19 Set Top Box,00:02:03,00:02:03,BR (Brazil)
rafa e paulo,2022-04-11 18:56:03,00:03:04,,Temporada 2 (Trailer): Bridgerton,TRAILER,Xiaomi M19 Set Top Box,00:03:04,Not latest view,BR (Brazil)
rafa e paulo,2022-04-11 18:53:46,00:02:15,,O Caso Rachel Dolezal (Trailer),TRAILER,Xiaomi M19 Set Top Box,00:02:15,Not latest view,BR (Brazil)
rafa e paulo,2022-04-11 18:13:42,00:40:03,,Moradores Indesejados: Temporada 1: Procura-se colega de casa – Parte 2 (Episódio 5),,Xiaomi M19 Set Top Box,00:40:06,Not latest view,BR (Brazil)
rafa e paulo,2022-04-11 17:35:52,00:37:47,,Moradores Indesejados: Temporada 1: Procura-se colega de casa – Parte 1 (Episódio 4),,Xiaomi M19 Set Top Box,00:37:50,Not latest view,BR (Brazil)
rafa e paulo,2022-04-11 16:33:58,01:01:23,,Moradores Indesejados: Temporada 1: Maratonista (Episódio 3),,Xiaomi M19 Set Top Box,01:01:25,01:01:25,BR (Brazil)
rafa e paulo,2022-04-11 02:10:36,00:00:04,Autoplayed: user action: None; ,Moradores Indesejados: Temporada 1: Procura-se colega de casa – Parte 1 (Episódio 4),,Xiaomi M19 Set Top Box,00:00:07,Not latest view,BR (Brazil)
rafa e paulo,2022-04-11 01:09:13,01:01:21,,Moradores Indesejados: Temporada 1: Maratonista (Episódio 3),,Xiaomi M19 Set Top Box,01:01:24,Not latest view,BR (Brazil)
rafa e paulo,2022-04-11 00:25:15,00:43:55,,Moradores Indesejados: Temporada 1: Cuidado com os quietinhos (Episódio 2),,Xiaomi M19 Set Top Box,00:43:59,00:43:59,BR (Brazil)
rafa e paulo,2022-04-10 23:32:56,00:48:12,,Moradores Indesejados: Temporada 1: Pode me chamar de vovó (Episódio 1),,Xiaomi M19 Set Top Box,00:47:40,Not latest view,BR (Brazil)
rafa e paulo,2022-04-10 23:25:16,00:04:47,,Moradores Indesejados: Temporada 1: Procura-se colega de casa – Parte 2 (Episódio 5),,Xiaomi M19 Set Top Box,00:39:50,Not latest view,BR (Brazil)
rafa e paulo,2022-04-10 22:44:31,00:35:04,,Moradores Indesejados: Temporada 1: Procura-se colega de casa – Parte 2 (Episódio 5),,Xiaomi M19 Set Top Box,00:35:07,Not latest view,BR (Brazil)
rafa e paulo,2022-04-10 22:30:49,00:12:40,,Moradores Indesejados: Temporada 1: Procura-se colega de casa – Parte 1 (Episódio 4),,Xiaomi M19 Set Top Box,00:37:51,Not latest view,BR (Brazil)
rafa e paulo,2022-04-10 22:02:25,00:13:13,,Moradores Indesejados: Temporada 1: Procura-se colega de casa – Parte 1 (Episódio 4),,Xiaomi M19 Set Top Box,00:25:11,Not latest view,BR (Brazil)
rafa e paulo,2022-04-10 22:02:07,00:00:16,Autoplayed: user action: None; ,Temporada 1 (Clipe): Moradores Indesejados,HOOK,Xiaomi M19 Set Top Box,00:00:16,00:00:16,BR (Brazil)
rafa e paulo,2022-04-10 21:49:54,00:12:01,,Moradores Indesejados: Temporada 1: Procura-se colega de casa – Parte 1 (Episódio 4),,Xiaomi M19 Set Top Box,00:12:01,Not latest view,BR (Brazil)
rafa e paulo,2022-04-10 21:49:30,00:00:21,Autoplayed: user action: None; ,Temporada 1 (Clipe): Moradores Indesejados,HOOK,Xiaomi M19 Set Top Box,00:00:21,Not latest view,BR (Brazil)
rafa e paulo,2022-04-10 21:47:48,00:00:12,,Trailer: Furioza,TRAILER,Xiaomi M19 Set Top Box,00:00:12,00:00:12,BR (Brazil)
rafa e paulo,2022-04-10 21:07:11,00:40:34,,Senzo: O Assassinato de um Craque: Temporada 1: O atirador (Episódio 5),,Xiaomi M19 Set Top Box,00:40:39,00:40:39,BR (Brazil)
rafa e paulo,2022-04-10 21:01:16,00:05:52,,Senzo: O Assassinato de um Craque: Temporada 1: Teorias (Episódio 4),,Xiaomi M19 Set Top Box,00:40:46,00:40:46,BR (Brazil)
rafa e paulo,2022-04-10 20:18:12,00:34:51,,Senzo: O Assassinato de um Craque: Temporada 1: Teorias (Episódio 4),,Xiaomi M19 Set Top Box,00:34:56,Not latest view,BR (Brazil)
rafa e paulo,2022-04-10 19:43:09,00:35:01,,Senzo: O Assassinato de um Craque: Temporada 1: Triângulo amoroso (Episódio 3),,Xiaomi M19 Set Top Box,00:35:06,00:35:06,BR (Brazil)
rafa e paulo,2022-04-10 19:03:59,00:39:08,,Senzo: O Assassinato de um Craque: Temporada 1: A outra (Episódio 2),,Xiaomi M19 Set Top Box,00:39:13,00:39:13,BR (Brazil)
rafa e paulo,2022-04-10 18:21:36,00:40:32,,Senzo: O Assassinato de um Craque: Temporada 1: Um roubo que deu errado (Episódio 1),,Xiaomi M19 Set Top Box,00:40:32,00:40:32,BR (Brazil)
rafa e paulo,2022-04-10 18:21:09,00:00:24,,Season 1 Trailer : Senzo: Murder of a Soccer Star,TRAILER,Xiaomi M19 Set Top Box,00:00:24,00:00:24,BR (Brazil)
rafa e paulo,2022-04-10 16:49:13,01:31:33,,Segredos e Crimes de Jimmy Savile: Minissérie: Parte 2 (Episódio 2),,Xiaomi M19 Set Top Box,01:29:19,01:29:19,BR (Brazil)
rafa e paulo,2022-04-10 15:27:51,01:17:29,,Segredos e Crimes de Jimmy Savile: Minissérie: Parte 1 (Episódio 1),,Xiaomi M19 Set Top Box,01:17:31,01:17:31,BR (Brazil)
rafa e paulo,2022-04-10 15:27:37,00:00:10,Autoplayed: user action: None; ,Minissérie (Clipe): Segredos e Crimes de Jimmy Savile,HOOK,Xiaomi M19 Set Top Box,00:00:10,00:00:10,BR (Brazil)
rafa e paulo,2022-04-10 15:26:54,00:00:21,Autoplayed: user action: None; ,Better Call Saul: Season 3_hook_primary_16x9,HOOK,Xiaomi M19 Set Top Box,00:00:21,Not latest view,BR (Brazil)
rafa e paulo,2022-04-10 15:24:48,00:01:34,Autoplayed: user action: None; ,Minissérie (Clipe): Segredos e Crimes de Jimmy Savile,HOOK,Xiaomi M19 Set Top Box,00:01:34,Not latest view,BR (Brazil)
rafa e paulo,2022-04-10 15:24:36,00:00:08,Autoplayed: user action: None; ,Trailer: De Volta ao Espaço,TRAILER,Xiaomi M19 Set Top Box,00:00:08,00:00:08,BR (Brazil)
rafa e paulo,2022-04-09 23:37:18,01:01:18,Autoplayed: user action: User_Interaction; ,Moradores Indesejados: Temporada 1: Maratonista (Episódio 3),,LG DTV 2021 MTK LM21U UHD TV Smart TV,01:01:23,Not latest view,BR (Brazil)
rafa e paulo,2022-04-09 22:49:31,00:43:54,,Moradores Indesejados: Temporada 1: Cuidado com os quietinhos (Episódio 2),,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:43:59,Not latest view,BR (Brazil)
rafa e paulo,2022-04-09 22:10:10,00:37:42,Autoplayed: user action: User_Interaction; ,Moradores Indesejados: Temporada 1: Pode me chamar de vovó (Episódio 1),,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:47:40,Not latest view,BR (Brazil)
rafa e paulo,2022-04-09 22:09:47,00:00:15,Autoplayed: user action: None; ,Trailer: A Bolha,TRAILER,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:00:15,00:00:15,BR (Brazil)
rafa e paulo,2022-04-09 18:07:58,00:39:46,,Moradores Indesejados: Temporada 1: Pode me chamar de vovó (Episódio 1),,DefaultWidevineAndroidPhone,00:39:46,Not latest view,BR (Brazil)
rafa e paulo,2022-04-09 18:07:50,00:00:06,,Temporada 1 (Clipe): Moradores Indesejados,HOOK,DefaultWidevineAndroidPhone,00:00:06,00:00:06,BR (Brazil)
rafa e paulo,2022-04-08 00:59:17,00:00:11,,Sorte de Quem?,,Xiaomi M19 Set Top Box,00:02:27,Not latest view,BR (Brazil)
rafa e paulo,2022-04-08 00:58:59,00:00:14,Autoplayed: user action: None; ,Sorte de Quem? (Clipe): Sorte de Quem?,HOOK,Xiaomi M19 Set Top Box,00:00:14,00:00:14,BR (Brazil)
rafa e paulo,2022-04-08 00:58:36,00:00:05,Autoplayed: user action: None; ,Alias Grace (Trailer),TRAILER,Xiaomi M19 Set Top Box,00:00:06,00:00:06,BR (Brazil)
rafa e paulo,2022-04-08 00:58:20,00:00:04,Autoplayed: user action: None; ,Temporada 2 (Clipe): The Home Edit - A Arte de Organizar,HOOK,Xiaomi M19 Set Top Box,00:00:04,00:00:04,BR (Brazil)
rafa e paulo,2022-04-07 08:22:57,00:00:04,Autoplayed: user action: None; ,F1: Dirigir para Viver: Temporada 1: A nova geração (Episódio 8),,Xiaomi M19 Set Top Box,00:00:08,Not latest view,BR (Brazil)
rafa e paulo,2022-04-07 07:56:56,00:25:59,,F1: Dirigir para Viver: Temporada 1: Mantendo o foco (Episódio 7),,Xiaomi M19 Set Top Box,00:26:03,00:26:03,BR (Brazil)
rafa e paulo,2022-04-07 07:21:52,00:35:01,,F1: Dirigir para Viver: Temporada 1: Tudo ou nada (Episódio 6),,Xiaomi M19 Set Top Box,00:35:05,00:35:05,BR (Brazil)
rafa e paulo,2022-04-07 06:50:41,00:31:07,,F1: Dirigir para Viver: Temporada 1: Problemas no topo (Episódio 5),,Xiaomi M19 Set Top Box,00:31:07,00:31:07,BR (Brazil)
rafa e paulo,2022-04-07 00:46:16,00:02:35,,Trailer: A Bolha,TRAILER,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:02:35,Not latest view,BR (Brazil)
rafa e paulo,2022-04-07 00:45:41,00:00:32,,Downsizing_hook_primary_16x9,HOOK,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:00:32,00:00:32,BR (Brazil)
rafa e paulo,2022-04-07 00:43:44,00:01:57,Autoplayed: user action: None; ,Minissérie (Trailer): Segredos e Crimes de Jimmy Savile,TRAILER,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:01:57,00:01:57,BR (Brazil)
rafa e paulo,2022-04-06 23:05:38,01:32:54,Autoplayed: user action: User_Interaction; ,Não Confie em Ninguém: A Caça ao Rei da Criptomoeda,,LG DTV 2021 MTK LM21U UHD TV Smart TV,01:28:31,01:28:31,BR (Brazil)
rafa e paulo,2022-04-06 23:04:11,00:00:04,Autoplayed: user action: None; ,O Caso Rachel Dolezal,,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:00:04,Not latest view,BR (Brazil)
rafa e paulo,2022-04-06 23:01:14,00:00:16,Autoplayed: user action: User_Interaction; ,Não Confie em Ninguém: A Caça ao Rei da Criptomoeda,,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:00:15,Not latest view,BR (Brazil)
rafa e paulo,2022-04-06 23:00:37,00:00:13,Autoplayed: user action: None; ,Downsizing_hook_primary_16x9,HOOK,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:00:13,Not latest view,BR (Brazil)
rafa e paulo,2022-04-05 01:04:09,00:00:09,Autoplayed: user action: None; ,Better Call Saul: Season 3_hook_primary_16x9,HOOK,Xiaomi M19 Set Top Box,00:00:09,Not latest view,BR (Brazil)
rafa e paulo,2022-04-05 01:02:54,00:00:34,Autoplayed: user action: None; ,Temporada 1 (Clipe 2): Isso é um Bolo?,HOOK,Xiaomi M19 Set Top Box,00:00:34,Not latest view,BR (Brazil)
rafa e paulo,2022-04-05 01:01:25,00:01:08,Autoplayed: user action: None; ,Trailer: A Bolha,TRAILER,Xiaomi M19 Set Top Box,00:01:08,Not latest view,BR (Brazil)
rafa e paulo,2022-04-05 01:01:07,00:00:04,Autoplayed: user action: None; ,Temporada 2 (Clipe): The Home Edit - A Arte de Organizar,HOOK,Xiaomi M19 Set Top Box,00:00:04,Not latest view,BR (Brazil)
rafa e paulo,2022-04-03 21:21:16,00:00:05,Autoplayed: user action: None; ,Temporada 2 (Clipe): The Home Edit - A Arte de Organizar,HOOK,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:00:05,Not latest view,BR (Brazil)
rafa e paulo,2022-04-03 21:20:33,00:00:05,Autoplayed: user action: None; ,Temporada 1 (Clipe): Faz-me Rir,HOOK,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:00:05,00:00:05,BR (Brazil)
rafa e paulo,2022-04-03 21:20:22,00:00:08,Autoplayed: user action: None; ,Maniac: Minissérie (Trailer),TRAILER,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:00:09,00:00:09,BR (Brazil)
rafa e paulo,2022-04-03 21:12:54,00:07:47,Has branched playback; ,Trivia Quest: Temporada 1: Hora da pipoca (Episódio 1),,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:12:32,00:12:32,BR (Brazil)
rafa e paulo,2022-04-03 21:12:34,00:00:15,Autoplayed: user action: None; ,Temporada 1 (Clipe): Trivia Quest,HOOK,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:00:15,00:00:15,BR (Brazil)
rafa e paulo,2022-04-03 18:12:17,00:25:07,,Alias Grace: Minissérie: Parte 2 (Episódio 2),,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:25:44,00:25:44,BR (Brazil)
rafa e paulo,2022-04-03 17:27:57,00:44:18,Autoplayed: user action: User_Interaction; ,Alias Grace: Minissérie: Parte 1 (Episódio 1),,LG DTV 2021 MTK LM21U UHD TV Smart TV,00:44:18,00:44:18,BR (Brazil)
rafa e paulo,2022-04-03 02:12:22,00:00:38,Autoplayed: user action: User_Interaction; ,Pequena Grande Vida,,Xiaomi M19 Set Top Box,00:00:38,00:00:38,BR (Brazil)
rafa e paulo,2022-04-03 02:10:14,00:01:55,,Granizo,,Xiaomi M19 Set Top Box,00:01:55,00:01:55,BR (Brazil)
rafa e paulo,2022-04-03 02:09:32,00:00:32,Autoplayed: user action: None; ,Downsizing_hook_primary_16x9,HOOK,Xiaomi M19 Set Top Box,00:00:32,Not latest view,BR (Brazil)
rafa e paulo,2022-04-03 02:09:08,00:00:18,Autoplayed: user action: None; ,Não Confie em Ninguém: A Caça ao Rei da Criptomoeda (Clipe): Não Confie em Ninguém: A Caça ao Rei da Criptomoeda,HOOK,Xiaomi M19 Set Top Box,00:00:18,00:00:18,BR (Brazil)
rafa e paulo,2022-04-03 02:08:56,00:00:05,Autoplayed: user action: None; ,Granizo (Clipe 1): Granizo,HOOK,Xiaomi M19 Set Top Box,00:00:05,00:00:05,BR (Brazil)
rafa e paulo,2022-04-03 02:08:16,00:00:32,Autoplayed: user action: None; ,Granizo (Clipe 4): Granizo,HOOK,Xiaomi M19 Set Top Box,00:00:32,00:00:32,BR (Brazil)
rafa e paulo,2022-03-31 05:36:52,00:00:04,Autoplayed: user action: None; ,Seinfeld: Temporada 8: O dinheiro (Episódio 12),,Xiaomi M19 Set Top Box,00:00:04,Not latest view,BR (Brazil)
rafa e paulo,2022-03-31 05:14:02,00:22:47,,Seinfeld: Temporada 8: O pequeno Jerry (Episódio 11),,Xiaomi M19 Set Top Box,00:22:47,00:22:47,BR (Brazil)
rafa e paulo,2022-03-31 04:51:13,00:22:48,,Seinfeld: Temporada 8: O sobrevivente do Andrea Doria (Episódio 10),,Xiaomi M19 Set Top Box,00:22:48,00:22:48,BR (Brazil)
rafa e paulo,2022-03-31 04:28:25,00:22:47,,Seinfeld: Temporada 8: A abstinência (Episódio 9),,Xiaomi M19 Set Top Box,00:22:47,00:22:47,BR (Brazil)
rafa e paulo,2022-03-31 04:05:25,00:22:58,,Seinfeld: Temporada 8: A placa luminosa (Episódio 8),,Xiaomi M19 Set Top Box,00:22:58,00:22:58,BR (Brazil)
rafa e paulo,2022-03-31 03:39:19,00:24:39,,Não Confie em Ninguém: A Caça ao Rei da Criptomoeda,,Xiaomi M19 Set Top Box,00:24:39,Not latest view,BR (Brazil)
rafa e paulo,2022-03-31 03:38:50,00:00:24,Autoplayed: user action: None; ,Trailer: Não Confie em Ninguém: A Caça ao Rei da Criptomoeda,TRAILER,Xiaomi M19 Set Top Box,00:00:24,00:00:24,BR (Brazil)
rafa e paulo,2022-03-29 00:52:06,00:10:10,,F1: Dirigir para Viver: Temporada 1: Mantendo o foco (Episódio 7),,Xiaomi M19 Set Top Box,00:10:10,Not latest view,BR (Brazil)
rafa e paulo,2022-03-29 00:51:57,00:00:06,Autoplayed: user action: None; ,Temporada 3 (Clipe): F1: Dirigir para Viver,HOOK,Xiaomi M19 Set Top Box,00:00:06,00:00:06,BR (Brazil)
rafa e paulo,2022-03-28 08:10:26,00:00:04,Autoplayed: user action: None; ,F1: Dirigir para Viver: Temporada 1: Mantendo o foco (Episódio 7),,Xiaomi M19 Set Top Box,00:00:08,Not latest view,BR (Brazil)
rafa e paulo,2022-03-28 07:35:23,00:35:01,Autoplayed: user action: None; ,F1: Dirigir para Viver: Temporada 1: Tudo ou nada (Episódio 6),,Xiaomi M19 Set Top Box,00:35:05,Not latest view,BR (Brazil)
rafa e paulo,2022-03-28 07:04:18,00:31:03,,F1: Dirigir para Viver: Temporada 1: Problemas no topo (Episódio 5),,Xiaomi M19 Set Top Box,00:31:07,Not latest view,BR (Brazil)
rafa e paulo,2022-03-28 06:32:22,00:31:52,Autoplayed: user action: User_Interaction; ,F1: Dirigir para Viver: Temporada 1: A arte da guerra (Episódio 4),,Xiaomi M19 Set Top Box,00:35:52,00:35:52,BR (Brazil)
rafa e paulo,2022-03-28 06:31:45,00:00:04,Autoplayed: user action: None; ,Meu Porto Seguro (Clipe): Meu Porto Seguro,HOOK,Xiaomi M19 Set Top Box,00:00:04,00:00:04,BR (Brazil)
